transaction_hash,block_number,date,asset_id,seller,buyer,maker,taker,sale_price_eth,sale_price_usd
0x359429005ed2ab97add5ca99dfcf6d347d7b08e844f466d36e9ac24444411c75,14098926,2022-01-29,5387,0x87ce852ce248afd15f3a35d9e13aec4a4aacaca2,0xbfa49a4d8ab4b310cd69e9c38da3560ed985aed9,0x87ce852ce248afd15f3a35d9e13aec4a4aacaca2,0xee680ec2a95d9c6f1638d46badb0da112648eaec,1.999,5099.671035965425
0xa401da5bafb80bd6c27985891b1c55b1af38dec9b0d1bf6180ecf7dc9258cec5,14098926,2022-01-29,950,0xb0c4a240581db36e455e29356fcaba6490503b00,0x7c4ac7ede8ab01ca071576d0fb27d0ed8636baad,0xb0c4a240581db36e455e29356fcaba6490503b00,0x7c4ac7ede8ab01ca071576d0fb27d0ed8636baad,1.99,5076.711036303749
0x52700bb6fd89199b78e0d3b745140b01e1845acd9c50b18cebbb1a80f6b2a4eb,14098921,2022-01-29,7068,0xc898c4501fc3200c35e63e27419caa2a0a0dbb26,0x87e238e47aa08e2bed994c10bff4c168ba04686c,0xc898c4501fc3200c35e63e27419caa2a0a0dbb26,0x87e238e47aa08e2bed994c10bff4c168ba04686c,1.829,4665.982153467115
0x07526160d73403c3cee6470a07e7f81c07e291851dc3f8a77458217cd0775829,14098916,2022-01-29,724,0x54addaf686ddf8d823cc4ed7dd6f6904605c0c38,0xe128ed1b60372c406a871c4cbc5067bc8684255a,0x54addaf686ddf8d823cc4ed7dd6f6904605c0c38,0xe128ed1b60372c406a871c4cbc5067bc8684255a,1.74,4438.933267923881
0xbe6023c74aa8030debf4034d398e2acc382fb2798ffd6ca19d4819d33caf61fe,14098915,2022-01-29,3981,0xee53605c08d8a3cd07f2a4e0c83cb4054d6e2573,0x15dbcd4756ad188456a56a1fa3fd90147881ff75,0xee53605c08d8a3cd07f2a4e0c83cb4054d6e2573,0x15dbcd4756ad188456a56a1fa3fd90147881ff75,1.735,4426.177712556284
0x517f62ef8ac246ad6ac741914d166ce5532a65269b209ad92ba779be04d6fb90,14098912,2022-01-29,4051,0x54addaf686ddf8d823cc4ed7dd6f6904605c0c38,0xfb30cdae07272c8a37929039200201926eba6428,0x54addaf686ddf8d823cc4ed7dd6f6904605c0c38,0xfb30cdae07272c8a37929039200201926eba6428,1.74,4438.933267923881
0x63ef6412889b72de3f4944401d20954c77670ce456274a5f22029ac78967e183,14098910,2022-01-29,7003,0x54addaf686ddf8d823cc4ed7dd6f6904605c0c38,0xe128ed1b60372c406a871c4cbc5067bc8684255a,0x54addaf686ddf8d823cc4ed7dd6f6904605c0c38,0xe128ed1b60372c406a871c4cbc5067bc8684255a,1.74,4438.933267923881
0xf0ddfdaa1218bc2d62e4310a369ff544a53456ec0e5c0e069c39f94095b72aa1,14098909,2022-01-29,6047,0xbffa13dd08b5517aeca967cd4f27cd3f0092a89c,0xfb30cdae07272c8a37929039200201926eba6428,0xbffa13dd08b5517aeca967cd4f27cd3f0092a89c,0xfb30cdae07272c8a37929039200201926eba6428,1.82,4643.022153805439
0x6d4314c8fd814fc5618a3fbbd3a339e4f467d0fc9ac971c26f458f05ee115c70,14098907,2022-01-29,798,0x4f00ce5fdba2c52032821e5772e6152ee974418e,0xdf7b3cc7b5e5cc1352ac47e685afdca953705efe,0x4f00ce5fdba2c52032821e5772e6152ee974418e,0xdf7b3cc7b5e5cc1352ac47e685afdca953705efe,1.73,4413.4221571886865
0xc04ddd541fba5edc17b03ea0f2081202600cae7b7d41b27437151a141d6223ef,14098903,2022-01-29,6000,0xc3082af35fe9747d996c8913212e7cd28982081a,0xb53ad5af0d1a67b2f528d6724ff2c5594c8db3ad,0xc3082af35fe9747d996c8913212e7cd28982081a,0xb53ad5af0d1a67b2f528d6724ff2c5594c8db3ad,1.7,4336.8888249831025
0xafaa1c2248702ffbcd6346b2858f41b37ccda8a83d0f759f94188ba58cb82a63,14098900,2022-01-29,7248,0x08dac2a440c6731ecffe0a90871789ae4f09c0f1,0xbfa49a4d8ab4b310cd69e9c38da3560ed985aed9,0x08dac2a440c6731ecffe0a90871789ae4f09c0f1,0xee680ec2a95d9c6f1638d46badb0da112648eaec,1.739,4436.382156850362
0xfca43c8167e83b9a9b0e25b1fa26c7a890401282df585d2c629311d95210e0d7,14098886,2022-01-29,7328,0x8c75d3585a21c21bb62cc255836d6531bd948f1a,0x62b5bd7f04fe783796810b2526470dfde73daa49,0x8c75d3585a21c21bb62cc255836d6531bd948f1a,0x62b5bd7f04fe783796810b2526470dfde73daa49,1.74,4438.933267923881
0x32134cf13eea478e976a6786ce704da5306f0f311ae38b84dd250fd93449894d,14098884,2022-01-29,3973,0xee53605c08d8a3cd07f2a4e0c83cb4054d6e2573,0x00e0e0fa5c60346582dce5c3195a9940ae7111fe,0xee53605c08d8a3cd07f2a4e0c83cb4054d6e2573,0x00e0e0fa5c60346582dce5c3195a9940ae7111fe,1.75,4464.444378659076
0x43b620948b6b17a4a18e4dcc622f525290076f32ba468763a0f8cc3056db22e2,14098875,2022-01-29,3368,0x7f486d222c2ce0d1fa51be7a6f48a633bfa88918,0x87f8b41d7a0efe9b4277d66655f8aff461cc6534,0x7f486d222c2ce0d1fa51be7a6f48a633bfa88918,0x87f8b41d7a0efe9b4277d66655f8aff461cc6534,1.75,4464.444378659076
0xf5c2e2aa508fc3979cb175ea421a78dbcfce622120e4814e065b0ed671c14ff5,14098872,2022-01-29,7017,0x4629e7ee4d4e712e259d6304e9dc07878ea8a820,0xae22b47f6c3b8a1cf91157ca85a9626f48fe0c8d,0x4629e7ee4d4e712e259d6304e9dc07878ea8a820,0xae22b47f6c3b8a1cf91157ca85a9626f48fe0c8d,1.764,4500.159933688348
0x12774963ee8bade195af32d078b7baddef64a71afde61d300006cb9be51a504a,14098872,2022-01-29,3602,0xb69bedc92bdfd4c9c366290e65b6c17cd4998e8f,0x2875a263546e9edc3349489238d8571e5be21726,0xb69bedc92bdfd4c9c366290e65b6c17cd4998e8f,0x2875a263546e9edc3349489238d8571e5be21726,1.77,4515.466600129465
0x13dd4382127ae45e0de2201bf958b7e2ca9b115a0b5258ae91224074874fe56e,14098871,2022-01-29,3980,0xee53605c08d8a3cd07f2a4e0c83cb4054d6e2573,0xbf60470a0f6775f85f558745b8689c24db6f2e05,0xee53605c08d8a3cd07f2a4e0c83cb4054d6e2573,0xbf60470a0f6775f85f558745b8689c24db6f2e05,1.75,4464.444378659076
0xb7816f32c5bdb80793e3cdb973cb9014a17b48aff9af99b054bda89f8e17e1a4,14098869,2022-01-29,3971,0xee53605c08d8a3cd07f2a4e0c83cb4054d6e2573,0x7227282707acc75a803a63b48fb500dd323528cf,0xee53605c08d8a3cd07f2a4e0c83cb4054d6e2573,0x7227282707acc75a803a63b48fb500dd323528cf,1.75,4464.444378659076
0x6e1e58087671aa52374fd4c3b045369e9781723849826732246ac0ae78d0ab89,14098868,2022-01-29,6365,0xe04ab6331c2eb3ed1c6125d27e59df2468354975,0x48629c88f815199cb85a0f636ed0bdc6baaf2f0d,0xe04ab6331c2eb3ed1c6125d27e59df2468354975,0x48629c88f815199cb85a0f636ed0bdc6baaf2f0d,1.759,4487.404378320751
0x9e22019cd02a746d40d500f1afbeab773118f148077ce5ac63f98858a386e384,14098867,2022-01-29,3978,0xee53605c08d8a3cd07f2a4e0c83cb4054d6e2573,0x60338496af1bb38236320b1159d9d18ea8ef978f,0xee53605c08d8a3cd07f2a4e0c83cb4054d6e2573,0x60338496af1bb38236320b1159d9d18ea8ef978f,1.775,4528.222155497063
0x6dfa4f1eb329373cef1e880ee6bc229185a072f08e629bfaa41e2d86c31d06ae,14098851,2022-01-29,3972,0xee53605c08d8a3cd07f2a4e0c83cb4054d6e2573,0x6132f7c243f1e3ce5741bd8f9d7204a71c041740,0xee53605c08d8a3cd07f2a4e0c83cb4054d6e2573,0x6132f7c243f1e3ce5741bd8f9d7204a71c041740,1.775,4528.222155497063
0xa846851456d2c1be37de4e0837ccddf543e7eaf5b496939104994103e21f497b,14098851,2022-01-29,4745,0xa57f7d4a3ad4d2a1dd17d7d1acbcaa63265e66d5,0x9ead5e6e90440e69b5f28fef5942a5b273387c13,0xa57f7d4a3ad4d2a1dd17d7d1acbcaa63265e66d5,0x9ead5e6e90440e69b5f28fef5942a5b273387c13,1.783,4548.6310440852185
0xdc9ae1ff333b8fbe8339d1f85c304b256c2f5da8e0dafd135a6b77cab89d33b4,14098850,2022-01-29,2210,0x9773929055e690cbec8e7d36d838941d4acb24e8,0x81c967d7667d2335652bded1bb400641276179b7,0x9773929055e690cbec8e7d36d838941d4acb24e8,0x81c967d7667d2335652bded1bb400641276179b7,1.799,4589.44882126153
0xb86490e25e0ec592ccf06c96ff14c1bde1166c54b89187aa20f1ecb9a5cc8fa3,14098826,2022-01-29,2872,0x714c2982b5b574adf9b36b4627f8ea69d286b30c,0x2875a263546e9edc3349489238d8571e5be21726,0x714c2982b5b574adf9b36b4627f8ea69d286b30c,0x2875a263546e9edc3349489238d8571e5be21726,1.779,4538.426599791141
0x401705e9d285ff6378d502a03a1bccd1585ecf129d13190888898a44ab8609c4,14098811,2022-01-29,7776,0x395a4f83ceb8704b8305bdf9ad37addc22eba4ac,0x8794d984e0ab8a967347290d931baefba450075a,0x395a4f83ceb8704b8305bdf9ad37addc22eba4ac,0x8794d984e0ab8a967347290d931baefba450075a,1.822,4648.124375952478
0x87c98bd713d4d62d5f3a0dae9d63bfcc8beac710f1a4485b611cd22b38b19d3b,14098808,2022-01-29,3676,0x0898a4c1e8602a2bc06446ed30b24cd91d65000f,0x8a61fe224319d208c52e0d7c86cd0ed510a4c7cb,0x0898a4c1e8602a2bc06446ed30b24cd91d65000f,0x0000000031f7382a812c64b604da4fc520afef4b,1.72,4387.9110464534915
0x87c98bd713d4d62d5f3a0dae9d63bfcc8beac710f1a4485b611cd22b38b19d3b,14098808,2022-01-29,3982,0x39932cdf961f9d01ed6fe088ced594810de46585,0x8a61fe224319d208c52e0d7c86cd0ed510a4c7cb,0x39932cdf961f9d01ed6fe088ced594810de46585,0x0000000031f7382a812c64b604da4fc520afef4b,1.77,4515.466600129465
0x87c98bd713d4d62d5f3a0dae9d63bfcc8beac710f1a4485b611cd22b38b19d3b,14098808,2022-01-29,4236,0x66e65df94a55337a46de97da47fece69aed2837f,0x8a61fe224319d208c52e0d7c86cd0ed510a4c7cb,0x66e65df94a55337a46de97da47fece69aed2837f,0x0000000031f7382a812c64b604da4fc520afef4b,1.775,4528.222155497063
0x015c394ca02e21da5013b0e956d0de4d2acd8ff1968286a58035a1e260a7bb18,14098804,2022-01-29,1573,0x26ee5302d8cc0422ee5dcdf19668c663e2fafb8e,0x067107af3512a78eabb735d8bf011dac2e6e096a,0x26ee5302d8cc0422ee5dcdf19668c663e2fafb8e,0x067107af3512a78eabb735d8bf011dac2e6e096a,1.76,4489.95548939427
0x3ba415a8e298b02f460407b866f58ff73af2f550c1ea1fc3c6a5716cd2d645c2,14098799,2022-01-29,5642,0xadadfc074e874dd3577e953c7bd07c5b639c9db5,0xb0124c503429b9ac9d661ba2317424fbe21a1a23,0xb0124c503429b9ac9d661ba2317424fbe21a1a23,0xadadfc074e874dd3577e953c7bd07c5b639c9db5,1.65375,4218.899937832827
0xa2611ca80782c99760b1bd2329767379f24c43e3844231f687fe8f8c13d9652f,14098795,2022-01-29,2266,0xcd6f5eed9ad78da3bee1721e9a54f153ccc67927,0xed1656bc661441803f539da322ffc5c1e8a6b793,0xcd6f5eed9ad78da3bee1721e9a54f153ccc67927,0xed1656bc661441803f539da322ffc5c1e8a6b793,1.74,4438.933267923881
0xd9c90e1bd8576b178111d705c997e48806e1d39c7c363bb20d120275b6d83d82,14098791,2022-01-29,1572,0x26ee5302d8cc0422ee5dcdf19668c663e2fafb8e,0x93aba7b1cdb19ce119f04c94cb0bd8650784cbca,0x26ee5302d8cc0422ee5dcdf19668c663e2fafb8e,0x93aba7b1cdb19ce119f04c94cb0bd8650784cbca,1.81,4617.511043070244
0x68721df25d0d33a478edf06ccadf1c453e35a137e4a2d53f10ab5be2d02dd01b,14098782,2022-01-29,3903,0x71d1c3aa82ec3bee7a38d407a9b9619d49df5dd5,0xaa8c706b16bc7d7db91eea8019acfe123cbf7c58,0x71d1c3aa82ec3bee7a38d407a9b9619d49df5dd5,0xaa8c706b16bc7d7db91eea8019acfe123cbf7c58,1.81,4617.511043070244
0x575db580b4b6bc19d78c502ed93fea27b1e4cc927b7312beaf547c922c8dc94b,14098690,2022-01-29,3762,0x53b581f0f916e09ba07b6204e8720a1d9323521a,0x5be26f741ba7195fcb850851ec8ac0f1fcf116de,0x53b581f0f916e09ba07b6204e8720a1d9323521a,0x5be26f741ba7195fcb850851ec8ac0f1fcf116de,1.84,4694.044375275828
0xa850452f20cfb8e1db7f2c8f898e8b2b7bc8554a2fc379fc89f671e7c8095060,14098637,2022-01-29,2369,0xe1ea74b59f7804e68977ada1c18e48bb0adf7267,0xdc4471ee9dfca619ac5465fde7cf2634253a9dc6,0xe1ea74b59f7804e68977ada1c18e48bb0adf7267,0xdc4471ee9dfca619ac5465fde7cf2634253a9dc6,1.84,4694.044375275828
0x50eb2c76ddcac417543ed817e224f6f310621db54b6a30844e925a1fc3e5c6cc,14098631,2022-01-29,4673,0xf1797140cf6c96f5f436d833c0f3605f68a1bf48,0xd75df76de50eddcc9455452fc26d5036328de742,0xf1797140cf6c96f5f436d833c0f3605f68a1bf48,0xd75df76de50eddcc9455452fc26d5036328de742,1.84,4694.044375275828
0xe90bcf6f5e2ceea4cbeba97dd8aed4c19ac7694ba4b648c6e683fdaf2bbf2f1d,14098613,2022-01-29,2467,0x8d752351daaf2461284a018ad91c00de6e42dfb6,0xd2f2eea21cb22736538c906d77e1bf71d77f1afa,0x8d752351daaf2461284a018ad91c00de6e42dfb6,0xd2f2eea21cb22736538c906d77e1bf71d77f1afa,1.83,4668.533264540634
0x88e823870dfe752a5d4bde07088d3d84223119b14f2cb0624605a3bd791980ff,14098598,2022-01-29,1370,0x5c47851cf89d8375f3d1c1a1c2a2e24c4b391748,0x76e7db1a3dc0f5f4fc4d5c055c361db861e500f4,0x5c47851cf89d8375f3d1c1a1c2a2e24c4b391748,0x76e7db1a3dc0f5f4fc4d5c055c361db861e500f4,1.825,4655.777709173037
0xbf2d8f425cddd1a2297306438534d6be8b742382258b2a8cd62106359b1455ba,14098594,2022-01-29,620,0x4c7f4cb013ebad4dcbcff1357de57c7bb2ef8233,0xb79353f1448c813c236a59618123141206f82b05,0x4c7f4cb013ebad4dcbcff1357de57c7bb2ef8233,0xb79353f1448c813c236a59618123141206f82b05,1.85,4719.555486011023
0xd568a357ebd0c9dcfc7903aa2560d7c64f81f92a8f167345c63778514d2d6e18,14098587,2022-01-29,1935,0xfa036ef4e22c5c8267c705a9a50de60d1a7a0dbd,0xe1272216176b55db0158bebe6ad83150b1bd0968,0xfa036ef4e22c5c8267c705a9a50de60d1a7a0dbd,0xe1272216176b55db0158bebe6ad83150b1bd0968,1.82,4643.022153805439
0xb2c7eb82648d83fb01fa46ee12ab25663058cd4f4e0715338eb8606cda7d9eb0,14098565,2022-01-29,4531,0xf151d801333f9c38aba628bc9144f9225b2c4f04,0x837b994ae3281711233ee466828fcf4adab95158,0xf151d801333f9c38aba628bc9144f9225b2c4f04,0x837b994ae3281711233ee466828fcf4adab95158,1.8,4591.999932335049
0x87bdef21200e64d3741ea56345f9d50c73439eb6f184ec663c2ffc1f0b0e6ac4,14098552,2022-01-29,7542,0xcffad5d739a66369036067d6638c4205711e9101,0x00e0e0fa5c60346582dce5c3195a9940ae7111fe,0xcffad5d739a66369036067d6638c4205711e9101,0x00e0e0fa5c60346582dce5c3195a9940ae7111fe,1.8,4591.999932335049
0x5f97348aaca9eb4966052acf20c6c29a5082a899c85277eebd8fef623a3d3f82,14098548,2022-01-29,6522,0x11aa7a3b2299a7625a28809c977a9476327f5c95,0x6ab182719cd90b7961adddf9f0ed4402a21f426a,0x11aa7a3b2299a7625a28809c977a9476327f5c95,0x6ab182719cd90b7961adddf9f0ed4402a21f426a,1.79999,4591.974421224314
0x1da404617bcf0783f411563aa7b5541de9c6015279fa35d7ea5cedaa32342754,14098544,2022-01-29,6345,0xf58ff19409cb96b52844de697f53c482fed7fd4c,0x1c4cd2ec662962e3138bf84d38f272c919852d3f,0xf58ff19409cb96b52844de697f53c482fed7fd4c,0x1c4cd2ec662962e3138bf84d38f272c919852d3f,1.79,4566.488821599855
0xa40794b4008ccc59eab37b58f185622835a349c1d7697d53c9262670cc5ac57e,14098520,2022-01-29,4137,0x8c75d3585a21c21bb62cc255836d6531bd948f1a,0x6ab182719cd90b7961adddf9f0ed4402a21f426a,0x8c75d3585a21c21bb62cc255836d6531bd948f1a,0x6ab182719cd90b7961adddf9f0ed4402a21f426a,1.79,4566.488821599855
0x122af7a198c31303ee91fe7d187b8d5cf0c993590a3d7fb1e55ec6fab9f231fb,14098499,2022-01-29,6088,0x6192a758e431051f28e27ecff388ff99ee998f2e,0x835b9edf89e7472aad4a2fc4fde8a4e6f05ae9f0,0x6192a758e431051f28e27ecff388ff99ee998f2e,0x835b9edf89e7472aad4a2fc4fde8a4e6f05ae9f0,1.7888,4563.427488311631
0x176df72dcc83e4a73c2ccc0d2fadb0946573b1f7f19272f9014eff1ecf19651d,14098488,2022-01-29,7313,0x14395a809064c9beca62e94fb1a0bec538a6ec48,0xac6022b7483921601c74b0c69ca499cee8a1ef05,0x14395a809064c9beca62e94fb1a0bec538a6ec48,0xac6022b7483921601c74b0c69ca499cee8a1ef05,1.77,4515.466600129465
0x054a32592e2acc3a579d127308bf2b0068727e419d3501a94a3e3e423e98143b,14098481,2022-01-29,2032,0x8cd6fe02ee30da756efc1e8fe07d5ae4047b19b7,0x64bab5ed694635f0b5d594d78a0dd0a8499f174e,0x8cd6fe02ee30da756efc1e8fe07d5ae4047b19b7,0x64bab5ed694635f0b5d594d78a0dd0a8499f174e,1.79,4566.488821599855
0x253f23e42dd3bf95084a71d08f33810195b0d4f2279cf68b9f9e55156baf9534,14098477,2022-01-29,440,0xa09a0f814423b022cc6f7775e7bc7d8734fa36fa,0x9ac9fd1304b66303dba455272eb7c414d53120ba,0xa09a0f814423b022cc6f7775e7bc7d8734fa36fa,0x9ac9fd1304b66303dba455272eb7c414d53120ba,1.8,4591.999932335049
0x2cf9d3a6c791f81d622d21bb0e031f49b65f9963af7ce306e15fe9ba82756ea8,14098476,2022-01-29,5553,0xbdaefe578294842fb433769c6b0d95130099e96e,0xb4a92b1811b2f0fac0dc895ec2caf9614e3a7e8a,0xbdaefe578294842fb433769c6b0d95130099e96e,0xb4a92b1811b2f0fac0dc895ec2caf9614e3a7e8a,1.78,4540.97771086466
0x8683a1cee9332b4b2483d0f2797769d087fdbde6df73d3118eb28166b72656b1,14098425,2022-01-29,5030,0x38016c4dadd92c0c74b5ece7a9b4ab859777b81a,0x27bf3b5cfa8f414c89ac2345d3c5e66d86f40c9f,0x38016c4dadd92c0c74b5ece7a9b4ab859777b81a,0x27bf3b5cfa8f414c89ac2345d3c5e66d86f40c9f,1.789,4563.937710526336
0x3b04b92f88405dc9401f06786388462daac3da179c1fb410107b97db832784fc,14098402,2022-01-29,694,0x28b4d6789e1c009471ac7ec67d9e4e9cc383e696,0xb8eb1c1b7f73e2401bef1d4b748030d8b599c72e,0x28b4d6789e1c009471ac7ec67d9e4e9cc383e696,0xb8eb1c1b7f73e2401bef1d4b748030d8b599c72e,1.78,4540.97771086466
0xda9f6473a28aac17477c99717b9d48d4c7da577b47c43aa6e78ff7e213e403d8,14098398,2022-01-29,7313,0xfdcf9ce2ba479feca9bd9140b6ee612ddad904db,0x14395a809064c9beca62e94fb1a0bec538a6ec48,0xfdcf9ce2ba479feca9bd9140b6ee612ddad904db,0x14395a809064c9beca62e94fb1a0bec538a6ec48,1.4,3571.5555029272605
0xfd22d13b1db17dbd24c86f69d7742cfed7774c765dc38ca36a13c631581d8205,14098390,2022-01-29,6092,0x2a5ba6819249aa93c0ad8711a9f8058360083fb7,0x8a61fe224319d208c52e0d7c86cd0ed510a4c7cb,0x2a5ba6819249aa93c0ad8711a9f8058360083fb7,0x0000000031f7382a812c64b604da4fc520afef4b,1.7069,4354.491491390387
0xfd22d13b1db17dbd24c86f69d7742cfed7774c765dc38ca36a13c631581d8205,14098390,2022-01-29,4707,0xe5c78b97d8f752ad4f413a3466516f36768029c6,0x8a61fe224319d208c52e0d7c86cd0ed510a4c7cb,0xe5c78b97d8f752ad4f413a3466516f36768029c6,0x0000000031f7382a812c64b604da4fc520afef4b,1.735,4426.177712556284
0x148069bd70af2ebe4f21ef33e7daa7046d957344e9c0a0e40af9c88f9ce828fa,14098373,2022-01-29,143,0xe6d0b64f79fcb4c33a6c714989b5a042ddf2be20,0x8217f92d844b73015b87865505d98a70aace5ab8,0xe6d0b64f79fcb4c33a6c714989b5a042ddf2be20,0x8217f92d844b73015b87865505d98a70aace5ab8,1.8,4591.999932335049
0x5ef7a7eecd885582254c666d0fdd20d62a64d003d1f0b759d083908a7b3b967f,14098360,2022-01-29,3872,0x53b8b39378919bea8fa16f75fbc43fe676c3c327,0x107fb8867608508eb4b9f69333603fcd632bf330,0x53b8b39378919bea8fa16f75fbc43fe676c3c327,0x107fb8867608508eb4b9f69333603fcd632bf330,1.74969,4463.653534226285
0x13b4631a0e7fc520b72deb5c040a9ec10754b6136b24dc384f27648196032d7d,14098356,2022-01-29,4255,0xc3e6d4788baa25631c7e659536fde028b03d2d94,0x8217f92d844b73015b87865505d98a70aace5ab8,0xc3e6d4788baa25631c7e659536fde028b03d2d94,0x8217f92d844b73015b87865505d98a70aace5ab8,1.749,4461.893267585557
0x7b12a7a37c6f75626e66ccac604ad6e5cc024c7d9bc97ea2eb24ecc8575cca04,14098345,2022-01-29,2797,0xcbbcfe63989f89901d74c69e6c36151f0e468942,0x2de8f26e2ad3feb4b711fafc71fce49d826aebfc,0xcbbcfe63989f89901d74c69e6c36151f0e468942,0x2de8f26e2ad3feb4b711fafc71fce49d826aebfc,1.66,4234.844382042324
0x5a187546718545d6fd6c7ac01c93205f5cd70acb66ded32f4cbaa9a5f1118f08,14098339,2022-01-29,1778,0xcbbcfe63989f89901d74c69e6c36151f0e468942,0xe6644ab43e54823599267b8b74defb1c4b3f2229,0xcbbcfe63989f89901d74c69e6c36151f0e468942,0xe6644ab43e54823599267b8b74defb1c4b3f2229,1.66,4234.844382042324
0x6c3b7f44127731683fbef67069244a45b552a28ef142430a38f1c8e1ed3cfbed,14098334,2022-01-29,3475,0xe4e87ef976eab568fda866d23141d37950baf4d9,0xab906639403b15510a8d5e0318a590da66465268,0xe4e87ef976eab568fda866d23141d37950baf4d9,0xab906639403b15510a8d5e0318a590da66465268,1.69,4311.3777142479075
0x37483c22a80de63c170efc24c09bf37d7b2bb836f66fdd9220dfa366f18c6eb3,14098331,2022-01-29,7419,0xed034b287ea77a14970f1c0c8682a80a9468dbb3,0x22c6487b9189ae4b705187299b3dbf14b27684b3,0xed034b287ea77a14970f1c0c8682a80a9468dbb3,0x22c6487b9189ae4b705187299b3dbf14b27684b3,1.699,4334.337713909583
0x647259485cfc96f11a91eefff00ef1dedfeb37314d3a0a0dc946dfb0947f6eba,14098330,2022-01-29,1523,0x50ca99b7c66b9572951e8243c74d37808b1db458,0x6aa8d54bb36f2b4eeace2513c4e7eb4f1327d317,0x50ca99b7c66b9572951e8243c74d37808b1db458,0x6aa8d54bb36f2b4eeace2513c4e7eb4f1327d317,1.7499,4464.189267551724
0x572422f1e77541f270d38d1ce2cd11a2111ecb8db5347bf6a954d33e8bd4e341,14098330,2022-01-29,6840,0xcfd648eb66b736351f48dbd5a1752708371c10f4,0x6391a9b549970deaa66a27b5a4410dbfe4d324a0,0xcfd648eb66b736351f48dbd5a1752708371c10f4,0x6391a9b549970deaa66a27b5a4410dbfe4d324a0,1.75,4464.444378659076
0x2429d2492ed59f4650338d97a2f8771fa97f9ff0458be411dea98f035f13c666,14098298,2022-01-29,7743,0x48aea0eacae9f1fc94356b776a871137c76be23c,0xab790af3287ed13808b6aa6a84f78afc3a8ae9cd,0x48aea0eacae9f1fc94356b776a871137c76be23c,0xab790af3287ed13808b6aa6a84f78afc3a8ae9cd,1.699,4334.337713909583
0x838db727483639c338463b3567d87d61cb2ebe4eb94699885416572fc5c67bc1,14098293,2022-01-29,1354,0xddf1741f0f0f4c3616216f6c08d717c01599395b,0xe38cd2d282f4fa84b599bd68eeac09fc90f41219,0xddf1741f0f0f4c3616216f6c08d717c01599395b,0xe38cd2d282f4fa84b599bd68eeac09fc90f41219,1.7,4336.8888249831025
0xd102099784105c737958199256a72fafe213952fbf68af36e4c55e35c25287ef,14098264,2022-01-29,4605,0x0af3feaaec6a82b01cd006a9d3ccbc301a2f2bad,0xc51a41b5d1b4ddf3494ba31a37d54960808729d2,0x0af3feaaec6a82b01cd006a9d3ccbc301a2f2bad,0xc51a41b5d1b4ddf3494ba31a37d54960808729d2,1.0,2551.111073519472
0x8c6a7873de1b4e6422b44561ae188ca7b044e0d1cccd125f6203bc86f23de3f3,14098262,2022-01-29,6345,0x2705045ef16d185a84aef570cddde535a0a95d1f,0xf58ff19409cb96b52844de697f53c482fed7fd4c,0x2705045ef16d185a84aef570cddde535a0a95d1f,0xf58ff19409cb96b52844de697f53c482fed7fd4c,1.589,4053.715495822441
0xc4328d9204298720de1743d183d9b79ff9f4c318d432f2ff4c93572d0ac398df,14098260,2022-01-29,7656,0xf27e21b67060ea36b7f50d694117237f3e85f3f7,0x679d5162bad71990abca0f18095948c12a2756b0,0xf27e21b67060ea36b7f50d694117237f3e85f3f7,0x679d5162bad71990abca0f18095948c12a2756b0,1.69,4311.3777142479075
0x31d7463952abb2837018a7833bfde93dc9323ce16a319068a1bebf03597ba105,14098257,2022-01-29,3757,0x6f0ffedd0970820aa16a2673772be86ee5f9b9ae,0x48f894c9c163356eab82e241359f76d009089f50,0x6f0ffedd0970820aa16a2673772be86ee5f9b9ae,0x48f894c9c163356eab82e241359f76d009089f50,1.6,4081.7777176311556
0x976b2a2f3575d108eeb0fb9c1882481edc9b87a7a324712c1724410488030249,14098254,2022-01-29,3336,0xe4e87ef976eab568fda866d23141d37950baf4d9,0x3446e55a1963ebcae50c3195b8f2a87aa828f6af,0xe4e87ef976eab568fda866d23141d37950baf4d9,0x3446e55a1963ebcae50c3195b8f2a87aa828f6af,1.64,4183.822160571934
0x20efea896ad63a9bc9e17f8cddf0ba4c04bb569bf0c8c8b6e461a1254c96c273,14098245,2022-01-29,3961,0x39932cdf961f9d01ed6fe088ced594810de46585,0x6aa8d54bb36f2b4eeace2513c4e7eb4f1327d317,0x39932cdf961f9d01ed6fe088ced594810de46585,0x6aa8d54bb36f2b4eeace2513c4e7eb4f1327d317,1.77,4515.466600129465
0xd59c5c6ea81de5b5472e5e1d9fb09daa82122ce2c8392839c30257cedd935bd0,14098244,2022-01-29,6523,0x90dcedf7e36a082083f318e694b3b13385d9cd90,0xb8eb1c1b7f73e2401bef1d4b748030d8b599c72e,0x90dcedf7e36a082083f318e694b3b13385d9cd90,0xb8eb1c1b7f73e2401bef1d4b748030d8b599c72e,1.76,4489.95548939427
0xb3e71af146ff5becfce9258debb9c7b7c9d1e3b0c51470791f823764afaa525a,14098233,2022-01-29,4653,0xff961f79d2257ea318ee6b2fd9c369111e0a6bf8,0x00e0e0fa5c60346582dce5c3195a9940ae7111fe,0xff961f79d2257ea318ee6b2fd9c369111e0a6bf8,0x00e0e0fa5c60346582dce5c3195a9940ae7111fe,1.76,4489.95548939427
